Id,SalePrice
1461,121285.42496670748
1462,121086.24790575365
1463,181561.20564883403
1464,195158.9361480025
1465,184171.13491931607
1466,177256.76298619417
1467,177377.61325907966
1468,170324.62168034565
1469,193503.65763897364
1470,115770.62229096676
1471,202099.34616860893
1472,107038.96122644428
1473,100567.01509516715
1474,144098.62732858595
1475,114195.45620132823
1476,331239.8449835249
1477,239509.240952731
1478,281112.91106477636
1479,265783.2800664967
1480,471286.7288306509
1481,304037.0567106529
1482,209685.22563842594
1483,177057.84948701866
1484,160966.59667045774
1485,200031.97234895817
1486,202280.8590345123
1487,308911.4229760426
1488,240654.73838602565
1489,178256.27053696502
1490,224210.33292761393
1491,201314.72380536547
1492,99338.28089078791
1493,207400.987358769
1494,297941.9969473286
1495,289034.2342289623
1496,215681.37873261416
1497,165123.95185681188
1498,155766.9639615705
1499,156291.51439249155
1500,145337.5905144911
1501,157259.28221958812
1502,146935.25187019582
1503,289881.16066951904
1504,238730.39749561937
1505,217581.17302111868
1506,178061.2473531956
1507,247215.11437651425
1508,195818.43651133333
1509,154219.10261943235
1510,138581.7898630181
1511,140108.47365602927
1512,161102.1156603796
1513,149201.04913367925
1514,156173.4531615518
1515,190928.3284596849
1516,150280.63380401712
1517,159319.87391756213
1518,122465.42131454276
1519,221262.68761391123
1520,122918.01409943934
1521,125609.974863135
1522,177098.15459541016
1523,99309.47557239677
1524,104517.39949125552
1525,113757.50659419727
1526,117343.14910065211
1527,96882.57638071326
1528,142303.73862797287
1529,128968.05103666223
1530,196345.545037253
1531,109793.9979716139
1532,96292.00825373009
1533,127823.01368953871
1534,124569.79927701241
1535,155791.18140461968
1536,108496.69118616186
1537,85490.23103086618
1538,162761.6749864554
1539,179194.06370810547
1540,110337.82191940545
1541,143645.54440289643
1542,136845.50711315573
1543,181859.2361011547
1544,83254.04527773432
1545,111855.63954568277
1546,125644.38253431953
1547,129022.96045425336
1548,122257.25355284891
1549,113882.77089277538
1550,124266.49157383777
1551,122268.10496612608
1552,125809.49531461147
1553,142452.49459373398
1554,107698.67872839858
1555,161804.74029805846
1556,103058.74479721325
1557,112322.97157266588
1558,104316.02889276203
1559,95218.30775197128
1560,115450.89660191195
1561,123247.99154745998
1562,125394.27932565965
1563,116148.85041509147
1564,162702.47543707612
1565,152130.90501731262
1566,237871.75837880227
1567,89257.97348112098
1568,223389.113021406
1569,127000.34336159131
1570,139150.13374837267
1571,115136.52569548643
1572,137616.6823407767
1573,248939.31687142004
1574,128693.99867622953
1575,235653.9076302529
1576,231203.93305397662
1577,180420.23165112842
1578,135052.08725631156
1579,145267.8541459485
1580,205315.72846211147
1581,146295.14306136186
1582,120693.32360737174
1583,325725.7912198861
1584,224616.81156982615
1585,144640.99242376134
1586,85757.74334208238
1587,101204.43778212885
1588,137788.82776489557
1589,106620.63794183571
1590,136540.48459613408
1591,88188.02810870548
1592,119447.13746570589
1593,122975.24256130127
1594,109592.47839486948
1595,114415.29065285053
1596,207245.43602041464
1597,158827.05628587605
1598,201471.61767201038
1599,176417.3786172999
1600,174885.16586255375
1601,71216.62361765168
1602,123474.72583656435
1603,84555.04106571374
1604,239220.29477951405
1605,264156.4345451364
1606,163872.85056167116
1607,171387.15012399634
1608,216288.43080851567
1609,182282.52893958412
1610,152766.3695389437
1611,145377.46398235476
1612,161600.65210204234
1613,170179.75059720458
1614,116576.34505555892
1615,84267.69761994068
1616,83795.24160942789
1617,92297.04514563037
1618,120378.79842759119
1619,138760.0498173746
1620,169350.30689293137
1621,143278.1517170505
1622,138655.0473692328
1623,270889.4841918054
1624,213783.52581036004
1625,124649.20199516993
1626,179046.31221618113
1627,198275.601785723
1628,294344.7564056621
1629,187799.88773589054
1630,340203.7265178372
1631,206466.38975983683
1632,227236.86686039704
1633,184893.64526179055
1634,188889.04640735386
1635,182127.6177358582
1636,159091.55378933862
1637,181582.7756158695
1638,204290.93923499002
1639,185945.5577856424
1640,250976.97159788717
1641,190608.84441577428
1642,218830.53673046912
1643,222850.3808766433
1644,237296.51850332762
1645,211992.28701810865
1646,162691.1661412063
1647,173671.79249256258
1648,126542.34067855675
1649,125451.10212533461
1650,114831.85774808786
1651,120391.83908564302
1652,109342.95968135407
1653,109309.41600331922
1654,146641.88458693473
1655,141948.30682693512
1656,142340.1159611091
1657,144019.8735027401
1658,143193.41545732273
1659,121023.04200852347
1660,139816.2274203173
1661,462270.413848253
1662,368698.26387205574
1663,349020.198215852
1664,538702.3458616062
1665,289930.47482029244
1666,325719.0407407442
1667,367534.4408044499
1668,320725.6422411713
1669,290082.1361118883
1670,328592.34577299363
1671,261854.6315096642
1672,434576.3833678297
1673,295129.78216071514
1674,246043.44239242442
1675,190617.98421964602
1676,184466.69379727053
1677,220835.7492269263
1678,482564.43851740536
1679,353021.0086910962
1680,291456.61609321425
1681,236311.55559148573
1682,303327.5634652342
1683,182070.65605785447
1684,200269.8897733289
1685,178403.7178422766
1686,169516.05317176302
1687,183908.44454832753
1688,200954.56853419112
1689,205417.91650005023
1690,210423.97215537116
1691,197826.84287852305
1692,271471.2993603458
1693,181524.35948272346
1694,187775.3008095516
1695,178402.500361814
1696,282366.8690299275
1697,179145.42104382726
1698,366111.5668853952
1699,312722.4274439578
1700,242735.87589471773
1701,271324.476112341
1702,249459.85593976456
1703,257016.5719921474
1704,284997.8148646523
1705,233128.50172413728
1706,444181.64477599174
1707,190549.91071739455
1708,196123.70149700245
1709,276434.25973148196
1710,215925.6110981076
1711,271557.4782606677
1712,247543.75834693425
1713,268650.5788740416
1714,217645.7668230331
1715,195742.02204594575
1716,181395.88098304154
1717,179053.2735412671
1718,138769.03682606528
1719,203595.45925365883
1720,246705.2148782605
1721,184164.20054165326
1722,134791.45619336283
1723,164905.35031621298
1724,199698.96319679258
1725,233630.67882498726
1726,177116.11824504292
1727,152762.47235150187
1728,189373.56090855645
1729,158581.49196379614
1730,148617.79934714347
1731,123940.19931248282
1732,121010.1075954683
1733,116204.48450603362
1734,120134.3099160013
1735,125078.71163768588
1736,108349.7558721839
1737,337557.7427377992
1738,226535.08556764864
1739,255560.73595312712
1740,185423.9210924618
1741,178779.2718900595
1742,155326.17977128818
1743,175385.61159073145
1744,285729.11845166533
1745,204101.13436853822
1746,205184.75444188144
1747,220227.05849070044
1748,211864.38031902595
1749,145908.0640758418
1750,142590.56642331902
1751,253102.63854337664
1752,108982.4138661829
1753,142578.26573846978
1754,213692.1880411522
1755,166305.76058317185
1756,123072.52147601916
1757,107136.04523142576
1758,135183.3153310995
1759,157249.44242295495
1760,163208.67225515613
1761,161825.02910820313
1762,160319.33986389215
1763,163203.63100818385
1764,109711.267668188
1765,173849.1624375072
1766,186791.38954315594
1767,237412.68970327685
1768,124803.54451281247
1769,176995.46906291335
1770,145882.84242133802
1771,116966.98410092636
1772,122059.23805488707
1773,125498.69270991985
1774,134188.47055955595
1775,123391.98936777729
1776,124253.89272958385
1777,103587.84961465966
1778,128806.80954548293
1779,111165.5868276806
1780,186196.52818070436
1781,115723.71662194624
1782,81714.72059678272
1783,136280.8905123103
1784,99163.46831108585
1785,107057.90728232938
1786,124748.39389436287
1787,150606.51302298656
1788,63736.56074129347
1789,99563.23892528852
1790,84559.93875949038
1791,189103.3650806686
1792,149614.7972072615
1793,155033.55061115063
1794,149683.6522849633
1795,126003.27245806059
1796,117657.69759927846
1797,136781.4719226929
1798,107084.3413624344
1799,102707.09208414404
1800,113551.56206708185
1801,119165.42061706874
1802,140093.69933136995
1803,147485.02081443838
1804,133345.94685974016
1805,137004.5707488716
1806,122384.98663107178
1807,141712.15357294574
1808,123869.20944452936
1809,113453.060700893
1810,132328.59674973306
1811,86893.13773958926
1812,100499.0294797634
1813,115045.57059070726
1814,91064.80134519681
1815,65837.97357913476
1816,92251.18015225667
1817,106673.84981400683
1818,128585.58385566046
1819,120663.51522020326
1820,75086.09836254577
1821,107414.10282743808
1822,150586.74473488654
1823,69675.61446136303
1824,121427.6574090177
1825,120414.30767066486
1826,97696.45329624947
1827,106896.21148404402
1828,123312.61390641099
1829,130641.51738585698
1830,136016.5450400071
1831,154833.4069408035
1832,100736.43482500885
1833,137601.7165094486
1834,122605.77411615661
1835,147543.9771034708
1836,115604.0969524668
1837,90844.83871889474
1838,129748.52409209592
1839,88441.40569646205
1840,148353.23160194137
1841,129604.51835912319
1842,103715.96836949934
1843,133130.55248994933
1844,134844.98609327828
1845,138834.75961673548
1846,150817.85954094748
1847,146034.92850734206
1848,66294.54084280887
1849,111685.92363647124
1850,112755.11142883178
1851,135198.0783176907
1852,117219.61053051925
1853,125406.21739160897
1854,174064.42904777091
1855,163406.72087906994
1856,231471.69734359035
1857,141594.80295311255
1858,129274.53134685173
1859,114349.9004885475
1860,147444.72394758672
1861,113949.64899826454
1862,310995.21578114014
1863,299869.0946001155
1864,299995.8052852896
1865,322850.91414296086
